Unit,Parameter,Time,Value,Scenario
El_wind,fix_units_on,2019-03-21T12:00:00,0.883,Base
El_wind,fix_units_on,2019-03-21T13:00:00,0.847,Base
El_wind,fix_units_on,2019-03-21T14:00:00,0.811,Base
El_wind,fix_units_on,2019-03-21T15:00:00,0.763,Base
El_wind,fix_units_on,2019-03-21T16:00:00,0.688,Base
El_wind,fix_units_on,2019-03-21T17:00:00,0.605,Base
El_wind,fix_units_on,2019-03-21T18:00:00,0.556,Base
El_wind,fix_units_on,2019-03-21T19:00:00,0.505,Base
El_wind,fix_units_on,2019-03-21T20:00:00,0.479,Base
El_wind,fix_units_on,2019-03-21T21:00:00,0.404,Base
El_wind,fix_units_on,2019-03-21T22:00:00,0.3,Base
El_wind,fix_units_on,2019-03-21T23:00:00,0.355,Base
El_wind,fix_units_on,2019-03-22T00:00:00,0.285,Base
El_wind,fix_units_on,2019-03-22T01:00:00,0.04,Base
El_wind,fix_units_on,2019-03-22T02:00:00,0.007,Base
El_wind,fix_units_on,2019-03-22T03:00:00,0.067,Base
El_wind,fix_units_on,2019-03-22T04:00:00,0.141,Base
El_wind,fix_units_on,2019-03-22T05:00:00,0.223,Base
El_wind,fix_units_on,2019-03-22T06:00:00,0.324,Base
El_wind,fix_units_on,2019-03-22T07:00:00,0.386,Base
El_wind,fix_units_on,2019-03-22T08:00:00,0.401,Base
El_wind,fix_units_on,2019-03-22T09:00:00,0.414,Base
El_wind,fix_units_on,2019-03-22T10:00:00,0.466,Base
El_wind,fix_units_on,2019-03-22T11:00:00,0.529,Base
El_wind,fix_units_on,2019-03-22T12:00:00,0.614,Base
El_wind,fix_units_on,2019-03-22T13:00:00,0.698,Base
El_wind,fix_units_on,2019-03-22T14:00:00,0.762,Base
El_wind,fix_units_on,2019-03-22T15:00:00,0.754,Base
El_wind,fix_units_on,2019-03-22T16:00:00,0.723,Base
El_wind,fix_units_on,2019-03-22T17:00:00,0.755,Base
El_wind,fix_units_on,2019-03-22T18:00:00,0.817,Base
El_wind,fix_units_on,2019-03-22T19:00:00,0.806,Base
El_wind,fix_units_on,2019-03-22T20:00:00,0.826,Base
El_wind,fix_units_on,2019-03-22T21:00:00,0.832,Base
El_wind,fix_units_on,2019-03-22T22:00:00,0.815,Base
El_wind,fix_units_on,2019-03-22T23:00:00,0.789,Base
El_wind,fix_units_on,2019-03-23T00:00:00,0.8,Base
El_wind,fix_units_on,2019-03-23T01:00:00,0.815,Base
El_wind,fix_units_on,2019-03-23T02:00:00,0.806,Base
El_wind,fix_units_on,2019-03-23T03:00:00,0.729,Base
El_wind,fix_units_on,2019-03-23T04:00:00,0.639,Base
El_wind,fix_units_on,2019-03-23T05:00:00,0.638,Base
El_wind,fix_units_on,2019-03-23T06:00:00,0.584,Base
El_wind,fix_units_on,2019-03-23T07:00:00,0.616,Base
El_wind,fix_units_on,2019-03-23T08:00:00,0.765,Base
El_wind,fix_units_on,2019-03-23T09:00:00,0.85,Base
El_wind,fix_units_on,2019-03-23T10:00:00,0.896,Base
El_wind,fix_units_on,2019-03-23T11:00:00,0.928,Base
El_wind,fix_units_on,2019-03-23T12:00:00,0.939,Base
El_wind,fix_units_on,2019-03-23T13:00:00,0.942,Base
El_wind,fix_units_on,2019-03-23T14:00:00,0.936,Base
El_wind,fix_units_on,2019-03-23T15:00:00,0.917,Base
El_wind,fix_units_on,2019-03-23T16:00:00,0.881,Base
El_wind,fix_units_on,2019-03-23T17:00:00,0.858,Base
El_wind,fix_units_on,2019-03-23T18:00:00,0.844,Base
El_wind,fix_units_on,2019-03-23T19:00:00,0.806,Base
El_wind,fix_units_on,2019-03-23T20:00:00,0.786,Base
El_wind,fix_units_on,2019-03-23T21:00:00,0.783,Base
El_wind,fix_units_on,2019-03-23T22:00:00,0.765,Base
El_wind,fix_units_on,2019-03-23T23:00:00,0.72,Base
El_wind,fix_units_on,2019-03-24T00:00:00,0.647,Base
El_wind,fix_units_on,2019-03-24T01:00:00,0.583,Base
El_wind,fix_units_on,2019-03-24T02:00:00,0.55,Base
El_wind,fix_units_on,2019-03-24T03:00:00,0.545,Base
El_wind,fix_units_on,2019-03-24T04:00:00,0.55,Base
El_wind,fix_units_on,2019-03-24T05:00:00,0.573,Base
El_wind,fix_units_on,2019-03-24T06:00:00,0.623,Base
El_wind,fix_units_on,2019-03-24T07:00:00,0.675,Base
El_wind,fix_units_on,2019-03-24T08:00:00,0.814,Base
El_wind,fix_units_on,2019-03-24T09:00:00,0.874,Base
El_wind,fix_units_on,2019-03-24T10:00:00,0.895,Base
El_wind,fix_units_on,2019-03-24T11:00:00,0.901,Base
El_wind,fix_units_on,2019-03-24T12:00:00,0.903,Base
El_wind,fix_units_on,2019-03-24T13:00:00,0.899,Base
El_wind,fix_units_on,2019-03-24T14:00:00,0.89,Base
El_wind,fix_units_on,2019-03-24T15:00:00,0.861,Base
El_wind,fix_units_on,2019-03-24T16:00:00,0.849,Base
El_wind,fix_units_on,2019-03-24T17:00:00,0.86,Base
El_wind,fix_units_on,2019-03-24T18:00:00,0.856,Base
El_wind,fix_units_on,2019-03-24T19:00:00,0.825,Base
El_wind,fix_units_on,2019-03-24T20:00:00,0.774,Base
El_wind,fix_units_on,2019-03-24T21:00:00,0.713,Base
El_wind,fix_units_on,2019-03-24T22:00:00,0.677,Base
El_wind,fix_units_on,2019-03-24T23:00:00,0.7,Base
El_wind,fix_units_on,2019-03-25T00:00:00,0.746,Base
El_wind,fix_units_on,2019-03-25T01:00:00,0.745,Base
El_wind,fix_units_on,2019-03-25T02:00:00,0.723,Base
El_wind,fix_units_on,2019-03-25T03:00:00,0.739,Base
El_wind,fix_units_on,2019-03-25T04:00:00,0.736,Base
El_wind,fix_units_on,2019-03-25T05:00:00,0.714,Base
El_wind,fix_units_on,2019-03-25T06:00:00,0.683,Base
El_wind,fix_units_on,2019-03-25T07:00:00,0.799,Base
El_wind,fix_units_on,2019-03-25T08:00:00,0.845,Base
El_wind,fix_units_on,2019-03-25T09:00:00,0.858,Base
El_wind,fix_units_on,2019-03-25T10:00:00,0.856,Base
El_wind,fix_units_on,2019-03-25T11:00:00,0.849,Base
El_wind,fix_units_on,2019-03-25T12:00:00,0.82,Base
El_wind,fix_units_on,2019-03-25T13:00:00,0.718,Base
El_wind,fix_units_on,2019-03-25T14:00:00,0.557,Base
El_wind,fix_units_on,2019-03-25T15:00:00,0.469,Base
El_wind,fix_units_on,2019-03-25T16:00:00,0.409,Base
El_wind,fix_units_on,2019-03-25T17:00:00,0.481,Base
El_wind,fix_units_on,2019-03-25T18:00:00,0.672,Base
El_wind,fix_units_on,2019-03-25T19:00:00,0.802,Base
El_wind,fix_units_on,2019-03-25T20:00:00,0.852,Base
El_wind,fix_units_on,2019-03-25T21:00:00,0.872,Base
El_wind,fix_units_on,2019-03-25T22:00:00,0.87,Base
El_wind,fix_units_on,2019-03-25T23:00:00,0.865,Base
El_wind,fix_units_on,2019-03-26T00:00:00,0.871,Base
El_wind,fix_units_on,2019-03-26T01:00:00,0.87,Base
El_wind,fix_units_on,2019-03-26T02:00:00,0.868,Base
El_wind,fix_units_on,2019-03-26T03:00:00,0.866,Base
El_wind,fix_units_on,2019-03-26T04:00:00,0.869,Base
El_wind,fix_units_on,2019-03-26T05:00:00,0.851,Base
El_wind,fix_units_on,2019-03-26T06:00:00,0.802,Base
El_wind,fix_units_on,2019-03-26T07:00:00,0.844,Base
El_wind,fix_units_on,2019-03-26T08:00:00,0.834,Base
El_wind,fix_units_on,2019-03-26T09:00:00,0.746,Base
El_wind,fix_units_on,2019-03-26T10:00:00,0.661,Base
El_wind,fix_units_on,2019-03-26T11:00:00,0.613,Base
El_wind,fix_units_on,2019-03-26T12:00:00,0.609,Base
El_wind,fix_units_on,2019-03-26T13:00:00,0.611,Base
El_wind,fix_units_on,2019-03-26T14:00:00,0.593,Base
El_wind,fix_units_on,2019-03-26T15:00:00,0.56,Base
El_wind,fix_units_on,2019-03-26T16:00:00,0.493,Base
El_wind,fix_units_on,2019-03-26T17:00:00,0.479,Base
El_wind,fix_units_on,2019-03-26T18:00:00,0.508,Base
El_wind,fix_units_on,2019-03-26T19:00:00,0.535,Base
El_wind,fix_units_on,2019-03-26T20:00:00,0.602,Base
El_wind,fix_units_on,2019-03-26T21:00:00,0.619,Base
El_wind,fix_units_on,2019-03-26T22:00:00,0.674,Base
El_wind,fix_units_on,2019-03-26T23:00:00,0.787,Base
El_wind,fix_units_on,2019-03-27T00:00:00,0.824,Base
El_wind,fix_units_on,2019-03-27T01:00:00,0.827,Base
El_wind,fix_units_on,2019-03-27T02:00:00,0.82,Base
El_wind,fix_units_on,2019-03-27T03:00:00,0.791,Base
El_wind,fix_units_on,2019-03-27T04:00:00,0.761,Base
El_wind,fix_units_on,2019-03-27T05:00:00,0.755,Base
El_wind,fix_units_on,2019-03-27T06:00:00,0.726,Base
El_wind,fix_units_on,2019-03-27T07:00:00,0.744,Base
El_wind,fix_units_on,2019-03-27T08:00:00,0.801,Base
El_wind,fix_units_on,2019-03-27T09:00:00,0.838,Base
El_wind,fix_units_on,2019-03-27T10:00:00,0.85,Base
El_wind,fix_units_on,2019-03-27T11:00:00,0.843,Base
El_wind,fix_units_on,2019-03-27T12:00:00,0.838,Base
El_wind,fix_units_on,2019-03-27T13:00:00,0.821,Base
El_wind,fix_units_on,2019-03-27T14:00:00,0.8,Base
El_wind,fix_units_on,2019-03-27T15:00:00,0.755,Base
El_wind,fix_units_on,2019-03-27T16:00:00,0.697,Base
El_wind,fix_units_on,2019-03-27T17:00:00,0.675,Base
El_wind,fix_units_on,2019-03-27T18:00:00,0.71,Base
El_wind,fix_units_on,2019-03-27T19:00:00,0.703,Base
El_wind,fix_units_on,2019-03-27T20:00:00,0.674,Base
El_wind,fix_units_on,2019-03-27T21:00:00,0.679,Base
El_wind,fix_units_on,2019-03-27T22:00:00,0.687,Base
El_wind,fix_units_on,2019-03-27T23:00:00,0.697,Base
El_wind,fix_units_on,2019-03-28T00:00:00,0.694,Base
El_wind,fix_units_on,2019-03-28T01:00:00,0.682,Base
El_wind,fix_units_on,2019-03-28T02:00:00,0.685,Base
El_wind,fix_units_on,2019-03-28T03:00:00,0.668,Base
El_wind,fix_units_on,2019-03-28T04:00:00,0.645,Base
El_wind,fix_units_on,2019-03-28T05:00:00,0.577,Base
El_wind,fix_units_on,2019-03-28T06:00:00,0.451,Base
El_wind,fix_units_on,2019-03-28T07:00:00,0.433,Base
El_wind,fix_units_on,2019-03-28T08:00:00,0.498,Base
El_wind,fix_units_on,2019-03-28T09:00:00,0.585,Base
El_wind,fix_units_on,2019-03-28T10:00:00,0.677,Base
El_wind,fix_units_on,2019-03-28T11:00:00,0.72,Base
El_wind,fix_units_on,2019-03-28T12:00:00,0.729,Base
El_wind,fix_units_on,2019-03-28T13:00:00,0.728,Base
El_wind,fix_units_on,2019-03-28T14:00:00,0.722,Base
El_wind,fix_units_on,2019-03-28T15:00:00,0.686,Base
El_wind,fix_units_on,2019-03-28T16:00:00,0.586,Base
El_wind,fix_units_on,2019-03-28T17:00:00,0.595,Base
El_wind,fix_units_on,2019-03-28T18:00:00,0.654,Base
El_wind,fix_units_on,2019-03-28T19:00:00,0.651,Base
El_wind,fix_units_on,2019-03-28T20:00:00,0.631,Base
El_wind,fix_units_on,2019-03-28T21:00:00,0.635,Base
El_wind,fix_units_on,2019-03-28T22:00:00,0.673,Base
El_wind,fix_units_on,2019-03-28T23:00:00,0.705,Base
El_wind,fix_units_on,2019-03-29T00:00:00,0.739,Base
El_wind,fix_units_on,2019-03-29T01:00:00,0.787,Base
El_wind,fix_units_on,2019-03-29T02:00:00,0.814,Base
El_wind,fix_units_on,2019-03-29T03:00:00,0.847,Base
El_wind,fix_units_on,2019-03-29T04:00:00,0.887,Base
El_wind,fix_units_on,2019-03-29T05:00:00,0.897,Base
El_wind,fix_units_on,2019-03-29T06:00:00,0.898,Base
El_wind,fix_units_on,2019-03-29T07:00:00,0.901,Base
El_wind,fix_units_on,2019-03-29T08:00:00,0.924,Base
El_wind,fix_units_on,2019-03-29T09:00:00,0.928,Base
El_wind,fix_units_on,2019-03-29T10:00:00,0.923,Base
El_wind,fix_units_on,2019-03-29T11:00:00,0.917,Base
El_wind,fix_units_on,2019-03-29T12:00:00,0.914,Base
El_wind,fix_units_on,2019-03-29T13:00:00,0.912,Base
El_wind,fix_units_on,2019-03-29T14:00:00,0.904,Base
El_wind,fix_units_on,2019-03-29T15:00:00,0.881,Base
El_wind,fix_units_on,2019-03-29T16:00:00,0.821,Base
El_wind,fix_units_on,2019-03-29T17:00:00,0.797,Base
El_wind,fix_units_on,2019-03-29T18:00:00,0.785,Base
El_wind,fix_units_on,2019-03-29T19:00:00,0.755,Base
El_wind,fix_units_on,2019-03-29T20:00:00,0.728,Base
El_wind,fix_units_on,2019-03-29T21:00:00,0.677,Base
El_wind,fix_units_on,2019-03-29T22:00:00,0.622,Base
El_wind,fix_units_on,2019-03-29T23:00:00,0.593,Base
El_wind,fix_units_on,2019-03-30T00:00:00,0.586,Base
El_wind,fix_units_on,2019-03-30T01:00:00,0.558,Base
El_wind,fix_units_on,2019-03-30T02:00:00,0.519,Base
El_wind,fix_units_on,2019-03-30T03:00:00,0.476,Base
El_wind,fix_units_on,2019-03-30T04:00:00,0.453,Base
El_wind,fix_units_on,2019-03-30T05:00:00,0.457,Base
El_wind,fix_units_on,2019-03-30T06:00:00,0.464,Base
El_wind,fix_units_on,2019-03-30T07:00:00,0.491,Base
El_wind,fix_units_on,2019-03-30T08:00:00,0.586,Base
El_wind,fix_units_on,2019-03-30T09:00:00,0.689,Base
El_wind,fix_units_on,2019-03-30T10:00:00,0.781,Base
El_wind,fix_units_on,2019-03-30T11:00:00,0.835,Base
El_wind,fix_units_on,2019-03-30T12:00:00,0.855,Base
El_wind,fix_units_on,2019-03-30T13:00:00,0.864,Base
El_wind,fix_units_on,2019-03-30T14:00:00,0.872,Base
El_wind,fix_units_on,2019-03-30T15:00:00,0.868,Base
El_wind,fix_units_on,2019-03-30T16:00:00,0.831,Base
El_wind,fix_units_on,2019-03-30T17:00:00,0.804,Base
El_wind,fix_units_on,2019-03-30T18:00:00,0.8,Base
El_wind,fix_units_on,2019-03-30T19:00:00,0.803,Base
El_wind,fix_units_on,2019-03-30T20:00:00,0.785,Base
El_wind,fix_units_on,2019-03-30T21:00:00,0.802,Base
El_wind,fix_units_on,2019-03-30T22:00:00,0.854,Base
El_wind,fix_units_on,2019-03-30T23:00:00,0.887,Base
El_wind,fix_units_on,2019-03-31T00:00:00,0.912,Base
El_wind,fix_units_on,2019-03-31T01:00:00,0.935,Base
El_wind,fix_units_on,2019-03-31T02:00:00,0.939,Base
El_wind,fix_units_on,2019-03-31T03:00:00,0.931,Base
El_wind,fix_units_on,2019-03-31T04:00:00,0.901,Base
El_wind,fix_units_on,2019-03-31T05:00:00,0.873,Base
El_wind,fix_units_on,2019-03-31T06:00:00,0.843,Base
El_wind,fix_units_on,2019-03-31T07:00:00,0.88,Base
El_wind,fix_units_on,2019-03-31T08:00:00,0.854,Base
El_wind,fix_units_on,2019-03-31T09:00:00,0.809,Base
El_wind,fix_units_on,2019-03-31T10:00:00,0.777,Base
El_wind,fix_units_on,2019-03-31T11:00:00,0.766,Base
El_wind,fix_units_on,2019-03-31T12:00:00,0.762,Base
El_wind,fix_units_on,2019-03-31T13:00:00,0.747,Base
El_wind,fix_units_on,2019-03-31T14:00:00,0.722,Base
El_wind,fix_units_on,2019-03-31T15:00:00,0.682,Base
El_wind,fix_units_on,2019-03-31T16:00:00,0.623,Base
El_wind,fix_units_on,2019-03-31T17:00:00,0.58,Base
El_wind,fix_units_on,2019-03-31T18:00:00,0.556,Base
El_wind,fix_units_on,2019-03-31T19:00:00,0.498,Base
El_wind,fix_units_on,2019-03-31T20:00:00,0.42,Base
El_wind,fix_units_on,2019-03-31T21:00:00,0.351,Base
El_wind,fix_units_on,2019-03-31T22:00:00,0.284,Base
El_wind,fix_units_on,2019-03-31T23:00:00,0.208,Base
El_wind,fix_units_on,2019-04-01T00:00:00,0.135,Base
El_wind,fix_units_on,2019-04-01T01:00:00,0.072,Base
El_wind,fix_units_on,2019-04-01T02:00:00,0.029,Base
El_wind,fix_units_on,2019-04-01T03:00:00,0.013,Base
El_wind,fix_units_on,2019-04-01T04:00:00,0.024,Base
El_wind,fix_units_on,2019-04-01T05:00:00,0.059,Base
El_wind,fix_units_on,2019-04-01T06:00:00,0.089,Base
El_wind,fix_units_on,2019-04-01T07:00:00,0.118,Base
El_wind,fix_units_on,2019-04-01T08:00:00,0.169,Base
El_wind,fix_units_on,2019-04-01T09:00:00,0.201,Base
El_wind,fix_units_on,2019-04-01T10:00:00,0.22,Base
El_wind,fix_units_on,2019-04-01T11:00:00,0.236,Base
El_wind,fix_units_on,2019-04-01T12:00:00,0.25,Base
El_wind,fix_units_on,2019-04-01T13:00:00,0.259,Base
El_wind,fix_units_on,2019-04-01T14:00:00,0.266,Base
El_wind,fix_units_on,2019-04-01T15:00:00,0.266,Base
El_wind,fix_units_on,2019-04-01T16:00:00,0.24,Base
El_wind,fix_units_on,2019-04-01T17:00:00,0.271,Base
El_wind,fix_units_on,2019-04-01T18:00:00,0.38,Base
El_wind,fix_units_on,2019-04-01T19:00:00,0.525,Base
El_wind,fix_units_on,2019-04-01T20:00:00,0.615,Base
El_wind,fix_units_on,2019-04-01T21:00:00,0.649,Base
El_wind,fix_units_on,2019-04-01T22:00:00,0.663,Base
El_wind,fix_units_on,2019-04-01T23:00:00,0.685,Base
El_wind,fix_units_on,2019-04-02T00:00:00,0.716,Base
El_wind,fix_units_on,2019-04-02T01:00:00,0.75,Base
El_wind,fix_units_on,2019-04-02T02:00:00,0.759,Base
El_wind,fix_units_on,2019-04-02T03:00:00,0.748,Base
El_wind,fix_units_on,2019-04-02T04:00:00,0.752,Base
El_wind,fix_units_on,2019-04-02T05:00:00,0.765,Base
El_wind,fix_units_on,2019-04-02T06:00:00,0.727,Base
El_wind,fix_units_on,2019-04-02T07:00:00,0.794,Base
El_wind,fix_units_on,2019-04-02T08:00:00,0.862,Base
El_wind,fix_units_on,2019-04-02T09:00:00,0.902,Base
El_wind,fix_units_on,2019-04-02T10:00:00,0.924,Base
El_wind,fix_units_on,2019-04-02T11:00:00,0.936,Base
El_wind,fix_units_on,2019-04-02T12:00:00,0.943,Base
El_wind,fix_units_on,2019-04-02T13:00:00,0.947,Base
El_wind,fix_units_on,2019-04-02T14:00:00,0.944,Base
El_wind,fix_units_on,2019-04-02T15:00:00,0.935,Base
El_wind,fix_units_on,2019-04-02T16:00:00,0.914,Base
El_wind,fix_units_on,2019-04-02T17:00:00,0.894,Base
El_wind,fix_units_on,2019-04-02T18:00:00,0.859,Base
El_wind,fix_units_on,2019-04-02T19:00:00,0.841,Base
El_wind,fix_units_on,2019-04-02T20:00:00,0.829,Base
El_wind,fix_units_on,2019-04-02T21:00:00,0.801,Base
El_wind,fix_units_on,2019-04-02T22:00:00,0.752,Base
El_wind,fix_units_on,2019-04-02T23:00:00,0.725,Base
El_wind,fix_units_on,2019-04-03T00:00:00,0.733,Base
El_wind,fix_units_on,2019-04-03T01:00:00,0.743,Base
El_wind,fix_units_on,2019-04-03T02:00:00,0.715,Base
El_wind,fix_units_on,2019-04-03T03:00:00,0.644,Base
El_wind,fix_units_on,2019-04-03T04:00:00,0.579,Base
El_wind,fix_units_on,2019-04-03T05:00:00,0.527,Base
El_wind,fix_units_on,2019-04-03T06:00:00,0.442,Base
El_wind,fix_units_on,2019-04-03T07:00:00,0.352,Base
El_wind,fix_units_on,2019-04-03T08:00:00,0.291,Base
El_wind,fix_units_on,2019-04-03T09:00:00,0.236,Base
El_wind,fix_units_on,2019-04-03T10:00:00,0.191,Base
El_wind,fix_units_on,2019-04-03T11:00:00,0.167,Base
El_wind,fix_units_on,2019-04-03T12:00:00,0.179,Base
El_wind,fix_units_on,2019-04-03T13:00:00,0.202,Base
El_wind,fix_units_on,2019-04-03T14:00:00,0.23,Base
El_wind,fix_units_on,2019-04-03T15:00:00,0.319,Base
El_wind,fix_units_on,2019-04-03T16:00:00,0.447,Base
El_wind,fix_units_on,2019-04-03T17:00:00,0.513,Base
El_wind,fix_units_on,2019-04-03T18:00:00,0.526,Base
El_wind,fix_units_on,2019-04-03T19:00:00,0.529,Base
El_wind,fix_units_on,2019-04-03T20:00:00,0.541,Base
El_wind,fix_units_on,2019-04-03T21:00:00,0.562,Base
El_wind,fix_units_on,2019-04-03T22:00:00,0.59,Base
El_wind,fix_units_on,2019-04-03T23:00:00,0.609,Base
El_wind,fix_units_on,2019-04-04T00:00:00,0.637,Base
El_wind,fix_units_on,2019-04-04T01:00:00,0.652,Base
El_wind,fix_units_on,2019-04-04T02:00:00,0.69,Base
El_wind,fix_units_on,2019-04-04T03:00:00,0.72,Base
El_wind,fix_units_on,2019-04-04T04:00:00,0.714,Base
El_wind,fix_units_on,2019-04-04T05:00:00,0.701,Base
El_wind,fix_units_on,2019-04-04T06:00:00,0.659,Base
El_wind,fix_units_on,2019-04-04T07:00:00,0.643,Base
El_wind,fix_units_on,2019-04-04T08:00:00,0.649,Base
El_wind,fix_units_on,2019-04-04T09:00:00,0.601,Base
El_wind,fix_units_on,2019-04-04T10:00:00,0.569,Base
El_wind,fix_units_on,2019-04-04T11:00:00,0.583,Base
El_wind,fix_units_on,2019-04-04T12:00:00,0.632,Base
El_wind,fix_units_on,2019-04-04T13:00:00,0.678,Base
El_wind,fix_units_on,2019-04-04T14:00:00,0.664,Base
El_wind,fix_units_on,2019-04-04T15:00:00,0.584,Base
El_wind,fix_units_on,2019-04-04T16:00:00,0.541,Base
El_wind,fix_units_on,2019-04-04T17:00:00,0.619,Base
El_wind,fix_units_on,2019-04-04T18:00:00,0.697,Base
El_wind,fix_units_on,2019-04-04T19:00:00,0.693,Base
El_wind,fix_units_on,2019-04-04T20:00:00,0.658,Base
El_wind,fix_units_on,2019-04-04T21:00:00,0.654,Base
El_wind,fix_units_on,2019-04-04T22:00:00,0.65,Base
El_wind,fix_units_on,2019-04-04T23:00:00,0.609,Base
El_wind,fix_units_on,2019-04-05T00:00:00,0.538,Base
El_wind,fix_units_on,2019-04-05T01:00:00,0.476,Base
El_wind,fix_units_on,2019-04-05T02:00:00,0.47,Base
El_wind,fix_units_on,2019-04-05T03:00:00,0.502,Base
El_wind,fix_units_on,2019-04-05T04:00:00,0.502,Base
El_wind,fix_units_on,2019-04-05T05:00:00,0.501,Base
El_wind,fix_units_on,2019-04-05T06:00:00,0.519,Base
El_wind,fix_units_on,2019-04-05T07:00:00,0.557,Base
El_wind,fix_units_on,2019-04-05T08:00:00,0.59,Base
El_wind,fix_units_on,2019-04-05T09:00:00,0.642,Base
El_wind,fix_units_on,2019-04-05T10:00:00,0.656,Base
El_wind,fix_units_on,2019-04-05T11:00:00,0.663,Base
El_wind,fix_units_on,2019-04-05T12:00:00,0.668,Base
El_wind,fix_units_on,2019-04-05T13:00:00,0.679,Base
El_wind,fix_units_on,2019-04-05T14:00:00,0.693,Base
El_wind,fix_units_on,2019-04-05T15:00:00,0.668,Base
El_wind,fix_units_on,2019-04-05T16:00:00,0.682,Base
El_wind,fix_units_on,2019-04-05T17:00:00,0.728,Base
El_wind,fix_units_on,2019-04-05T18:00:00,0.752,Base
El_wind,fix_units_on,2019-04-05T19:00:00,0.74,Base
El_wind,fix_units_on,2019-04-05T20:00:00,0.708,Base
El_wind,fix_units_on,2019-04-05T21:00:00,0.692,Base
El_wind,fix_units_on,2019-04-05T22:00:00,0.672,Base
El_wind,fix_units_on,2019-04-05T23:00:00,0.679,Base
El_wind,fix_units_on,2019-04-06T00:00:00,0.62,Base
El_wind,fix_units_on,2019-04-06T01:00:00,0.583,Base
El_wind,fix_units_on,2019-04-06T02:00:00,0.549,Base
El_wind,fix_units_on,2019-04-06T03:00:00,0.508,Base
El_wind,fix_units_on,2019-04-06T04:00:00,0.459,Base
El_wind,fix_units_on,2019-04-06T05:00:00,0.385,Base
El_wind,fix_units_on,2019-04-06T06:00:00,0.268,Base
El_wind,fix_units_on,2019-04-06T07:00:00,0.209,Base
El_wind,fix_units_on,2019-04-06T08:00:00,0.201,Base
El_wind,fix_units_on,2019-04-06T09:00:00,0.223,Base
El_wind,fix_units_on,2019-04-06T10:00:00,0.275,Base
El_wind,fix_units_on,2019-04-06T11:00:00,0.317,Base
El_wind,fix_units_on,2019-04-06T12:00:00,0.329,Base
El_wind,fix_units_on,2019-04-06T13:00:00,0.316,Base
El_wind,fix_units_on,2019-04-06T14:00:00,0.299,Base
El_wind,fix_units_on,2019-04-06T15:00:00,0.302,Base
El_wind,fix_units_on,2019-04-06T16:00:00,0.32,Base
El_wind,fix_units_on,2019-04-06T17:00:00,0.388,Base
El_wind,fix_units_on,2019-04-06T18:00:00,0.434,Base
El_wind,fix_units_on,2019-04-06T19:00:00,0.41,Base
El_wind,fix_units_on,2019-04-06T20:00:00,0.346,Base
El_wind,fix_units_on,2019-04-06T21:00:00,0.262,Base
El_wind,fix_units_on,2019-04-06T22:00:00,0.174,Base
El_wind,fix_units_on,2019-04-06T23:00:00,0.095,Base
El_wind,fix_units_on,2019-04-07T00:00:00,0.051,Base
El_wind,fix_units_on,2019-04-07T01:00:00,0.041,Base
El_wind,fix_units_on,2019-04-07T02:00:00,0.067,Base
El_wind,fix_units_on,2019-04-07T03:00:00,0.122,Base
El_wind,fix_units_on,2019-04-07T04:00:00,0.193,Base
El_wind,fix_units_on,2019-04-07T05:00:00,0.264,Base
El_wind,fix_units_on,2019-04-07T06:00:00,0.265,Base
El_wind,fix_units_on,2019-04-07T07:00:00,0.275,Base
El_wind,fix_units_on,2019-04-07T08:00:00,0.333,Base
El_wind,fix_units_on,2019-04-07T09:00:00,0.34,Base
El_wind,fix_units_on,2019-04-07T10:00:00,0.325,Base
El_wind,fix_units_on,2019-04-07T11:00:00,0.311,Base
El_wind,fix_units_on,2019-04-07T12:00:00,0.308,Base
El_wind,fix_units_on,2019-04-07T13:00:00,0.325,Base
El_wind,fix_units_on,2019-04-07T14:00:00,0.372,Base
El_wind,fix_units_on,2019-04-07T15:00:00,0.433,Base
El_wind,fix_units_on,2019-04-07T16:00:00,0.499,Base
El_wind,fix_units_on,2019-04-07T17:00:00,0.537,Base
El_wind,fix_units_on,2019-04-07T18:00:00,0.57,Base
El_wind,fix_units_on,2019-04-07T19:00:00,0.574,Base
El_wind,fix_units_on,2019-04-07T20:00:00,0.585,Base
El_wind,fix_units_on,2019-04-07T21:00:00,0.607,Base
El_wind,fix_units_on,2019-04-07T22:00:00,0.631,Base
El_wind,fix_units_on,2019-04-07T23:00:00,0.659,Base
El_wind,fix_units_on,2019-04-08T00:00:00,0.686,Base
El_wind,fix_units_on,2019-04-08T01:00:00,0.716,Base
El_wind,fix_units_on,2019-04-08T02:00:00,0.728,Base
El_wind,fix_units_on,2019-04-08T03:00:00,0.74,Base
El_wind,fix_units_on,2019-04-08T04:00:00,0.72,Base
El_wind,fix_units_on,2019-04-08T05:00:00,0.71,Base
El_wind,fix_units_on,2019-04-08T06:00:00,0.725,Base
El_wind,fix_units_on,2019-04-08T07:00:00,0.765,Base
El_wind,fix_units_on,2019-04-08T08:00:00,0.754,Base
El_wind,fix_units_on,2019-04-08T09:00:00,0.729,Base
El_wind,fix_units_on,2019-04-08T10:00:00,0.701,Base
El_wind,fix_units_on,2019-04-08T11:00:00,0.676,Base
El_wind,fix_units_on,2019-04-08T12:00:00,0.655,Base
El_wind,fix_units_on,2019-04-08T13:00:00,0.641,Base
El_wind,fix_units_on,2019-04-08T14:00:00,0.63,Base
El_wind,fix_units_on,2019-04-08T15:00:00,0.615,Base
